PLD (Å),LCD (Å),Sacc (m2/g-1),φ,NCO2 at 10 bar (mol/kg)
25.87709,35.50824,0.953089,7451.88,6.003874579
24.7374,26.4765,0.883972,6235.18,7.2347472527
15.62005,16.8694,0.863678,6146.44,6.761527185
15.1476,19.58945,0.90965,6869.93,6.1249281423
20.07681,21.38893,0.893862,6367.44,7.2700818126
11.59761,12.86594,0.62758,2516.96,6.460370812
34.23096,34.82644,0.962637,7413,5.4308128959
20.58746,21.18015,0.870772,5626.85,9.2071747323
42.91302,51.39778,0.972582,7333.27,6.3525320861
17.47187,26.41157,0.922482,6201.83,6.719493338
18.20906,25.90015,0.925569,6955.04,6.7314888426
17.49986,23.48756,0.935761,7037.82,5.7810445418
14.81975,21.10088,0.886229,6757.14,7.1077452074
15.05217,16.89515,0.870669,5958.82,6.5479039454
20.40854,21.52857,0.885742,6778.94,7.4024325279
32.10568,35.59006,0.915037,7166.48,6.7938728116
16.703,25.23109,0.903994,7112.87,6.5804386501
8.1106,9.52883,0.7909,5136.52,12.2984007428
20.0903,27.23611,0.929215,6968.83,5.7859516045
8.07894,9.51425,0.827571,5538.25,13.1304284408
16.30131,18.52036,0.916875,7389.24,5.7593493354
16.34109,17.47862,0.900437,6695.24,5.7270643224
22.57151,49.75928,0.93337,6793.34,7.4376481732
22.48792,49.57159,0.9373,6874.21,6.5643719061
24.72931,25.12757,0.912369,7032.12,6.4139092452
24.85464,25.31239,0.915171,6450.58,6.9932024653
12.48335,14.43767,0.863496,5543.09,7.5065953362
6.78376,7.65318,0.364794,1258.53,2.8099382607
10.48211,15.13732,0.841529,6200.69,10.6326044322
11.42904,13.02468,0.882771,5884.96,6.0617073573
21.72473,48.16545,0.943977,6340.7,5.894455947
14.36755,20.12169,0.908992,6390.73,4.9571276145
13.76913,16.53936,0.862615,7073.98,10.6393454535
10.96037,13.17343,0.850609,6070.51,7.8139634886
15.59563,16.32147,0.825478,4733.72,8.6683980366
26.55827,27.15541,0.934845,7100.62,5.1333920472
14.69079,15.3807,0.800122,4586.05,8.4805302363
7.44294,9.26654,0.825341,6589.96,11.9757923191
22.91604,49.06814,0.956767,7088.79,6.0282281699
16.45781,17.59117,0.923318,6511.05,4.9566367526
12.30345,14.77016,0.8764,6938.18,9.6099462519
22.95894,27.46714,0.933215,7131.07,5.3915120017
23.01922,49.19239,0.952475,6791.44,6.1626206139
37.54818,38.8937,0.938553,6819.18,5.8344098478
7.22949,8.10786,0.812871,7035.57,13.4615408788
16.87132,23.1687,0.926675,7204.74,5.3159100562
14.89297,17.52494,0.909671,6240.33,5.321221107
42.17322,44.19928,0.923929,6099.84,6.0207734315
21.60275,23.27418,0.823027,5007.47,8.1172340375
14.18681,21.06801,0.894663,6338.97,4.8038188916
20.10394,25.1493,0.944203,7255.5,4.9929681079
8.23639,9.23228,0.85479,6807.03,14.1163893504
16.65879,18.69109,0.928197,7276.48,5.1693882006
11.20485,13.27198,0.848035,6302.6,8.3734076489
19.32843,24.67138,0.923228,7227.99,5.8599658218
26.54921,26.99504,0.926503,7251.47,5.2281986387
26.52499,27.01617,0.919504,7409.69,5.535514531
16.40353,20.20657,0.924094,7312.22,5.6294461418
45.7913,48.13641,0.934003,6432.07,5.600777747
14.14047,16.09257,0.858042,6176.91,10.279020866
15.64181,18.13111,0.901038,7219.64,9.1046270437
16.30285,17.50872,0.938664,7141.63,5.0258624606
8.57353,9.59089,0.869587,7190.47,12.1024008504
7.28984,8.29414,0.47385,1830.07,4.8507885529
10.97404,13.62633,0.8974,7116.71,5.9363379091
17.18567,24.29096,0.932693,7374.41,5.6460138225
21.70336,47.37588,0.939917,7171.47,6.2851077873
7.46503,8.53004,0.365835,1221.85,2.7534122058
13.74453,16.49802,0.888409,7116.28,9.4999557955
13.37906,16.17647,0.850034,5068.67,7.1240362105
32.50774,59.64267,0.951234,7392.68,6.2200778504
22.91678,49.29274,0.945685,7140.75,6.5786071232
11.85796,18.50736,0.889337,6440.58,8.626580528
12.81406,17.2833,0.803696,3366.6,5.8887620815
20.49282,21.4754,0.930719,7567.17,4.8899394755
23.71238,31.09189,0.945765,6970.53,5.5185850167
17.2968,33.42079,0.923604,6777.48,5.8071551185
13.23639,17.85513,0.878251,6649.58,7.7514113712
10.88305,15.30362,0.764475,3621.73,4.1266108083
8.79075,10.5397,0.840815,5296.01,13.2001346867
23.87137,24.53318,0.937745,7871.83,5.0089963797
10.65748,14.5986,0.81191,6210.39,7.9872540781
8.3726,10.829,0.748949,5059.79,10.1120984562
27.0896,30.99579,0.951181,7566.61,5.3537013351
13.15384,19.45346,0.819917,5960.31,6.9981823667
20.14358,23.90332,0.91602,6632.45,4.7016718609
24.46669,44.77622,0.925691,6026.2,4.9008225071
17.12647,17.88146,0.890189,6029.44,4.9778659539
9.24511,10.51604,0.864016,6104.46,6.3059829364
10.11874,12.13964,0.859494,6789.47,6.3310566913
8.49808,10.64615,0.820692,6403.24,6.9146452807
15.75613,22.50757,0.884198,6081.25,5.9170846029
10.6205,14.11163,0.816007,5129.33,9.1567945513
13.11751,15.73616,0.890359,6735.36,5.1062901741
22.60432,42.0684,0.937531,7166.06,5.2745228474
8.68419,10.83949,0.852987,6788.87,5.7968532484
8.86084,10.43901,0.838278,6155.78,6.7021859776
21.85281,41.52583,0.90597,6743.1,5.0576916691
20.78309,25.03215,0.920004,7186.12,4.7563123589
17.82296,21.73352,0.882733,6575.15,4.5033521547
8.30715,11.45733,0.809101,6807.86,5.9471333711
12.99599,17.74548,0.843858,5607.21,7.054338055
10.93762,19.34079,0.87381,6241.08,8.6742227818
15.54856,17.63936,0.898937,6980.7,5.7983490008
17.78391,19.37851,0.859458,6050.05,10.2484397909
9.45109,11.81791,0.806348,4594.89,10.5052192422
18.42543,24.35596,0.912485,6269.04,5.9484738513
9.19224,10.53438,0.666864,3187.24,11.297255304
18.15014,24.03814,0.895869,6320.58,6.1159372303
26.88243,34.06119,0.954686,7424.68,5.5001627177
10.97517,12.01998,0.8489,6066.45,9.8876234074
19.35984,22.02303,0.927637,7438.91,5.2835742084
12.21633,18.85788,0.824943,5108.3,7.6576080984
9.89677,12.38366,0.806644,5658.09,9.6979326654
21.07674,26.37253,0.910228,5617.09,6.0863226901
28.11606,55.50509,0.958152,7329.23,5.3985318854
16.25152,16.82822,0.870627,6083.16,7.9302233796
25.60984,32.31089,0.949336,7135.1,6.0551015452
13.25795,15.23881,0.817287,4427.11,9.4721083266
15.02435,16.33906,0.893647,6863.43,8.123213156
17.64236,19.03104,0.846044,5586.37,9.7484500441
10.74749,16.60067,0.844727,4842.84,9.1620026544
10.97614,12.05674,0.848158,5257.97,11.3751074571
16.48443,23.91992,0.92817,5838.03,6.8495175615
8.098,11.57293,0.850824,6736.42,10.3100360353
19.36721,24.26658,0.911559,6818.98,5.4068436831
13.20614,20.35645,0.898354,6399.01,7.1316815346
17.29671,19.38431,0.816798,4087.64,11.3684567885
9.26827,11.01599,0.856679,6107.18,9.9372176323
22.83024,42.92899,0.931339,5934.08,5.9921393138
10.74938,12.78885,0.900115,6579.32,5.8289310813
9.41746,11.88162,0.860562,6512.42,6.7267744094
11.71473,15.47341,0.887763,6330.8,5.1679734895
9.96626,15.4679,0.859441,6080.28,8.6887487874
8.81518,11.06752,0.826976,6222.79,9.9545254808
17.7931,19.27059,0.858023,5792.9,10.0072062639
17.76933,18.71829,0.850084,5619.96,9.4908846357
17.4209,18.4787,0.828616,5587.13,10.4362486428
11.02785,14.06943,0.8825,6410.78,5.4037766742
9.07112,11.82193,0.868369,6329.81,6.2728923119
7.2145,9.33273,0.806298,5289.13,13.4434289155
16.9788,18.05663,0.78575,5052.27,9.7803866991
10.80696,12.07424,0.82323,5551.17,9.1927519258
11.67806,15.7403,0.862737,6215.4,5.4129531111
17.2883,21.60478,0.889882,6183.54,5.1454056475
9.06352,12.62166,0.77256,5518.57,8.4264156436
9.67829,12.14691,0.883857,6698.08,6.3757016514
17.39599,19.21327,0.842558,5292.79,11.5427830031
9.09404,12.02783,0.877741,6398.52,7.8694874837
18.87957,25.07844,0.928969,6382.96,4.9612882431
17.86267,19.39419,0.872798,6714.08,9.6689793053
13.04377,17.33884,0.855382,5133.86,7.6805931439
22.53761,28.97627,0.941247,7275.05,5.8257843815
8.75124,11.53346,0.842456,5708.87,10.1400790608
15.5668,20.47643,0.927506,7365.71,5.4121241766
10.95636,16.71928,0.837538,5180.09,6.942546187
16.35634,20.16337,0.888307,5657.95,5.6688666365
9.41932,12.71828,0.811898,4995.81,10.9785148673
9.63121,11.20831,0.857619,5814.6,9.5871493834
8.14366,12.46178,0.81208,5640.99,10.5421534087
14.58475,18.23897,0.896369,6889.5,5.8889442919
13.6421,16.50221,0.824744,6969.33,11.7740946846
20.27147,45.5222,0.928301,7173.15,6.2288620814
7.94341,10.57373,0.807979,6824.07,11.3841942814
15.93367,23.31778,0.902275,7369.84,5.793791648
32.17996,35.69689,0.962245,7827.61,6.0950515684
10.77249,12.09766,0.860079,7613.19,6.9294281173
33.70974,34.19802,0.944713,7815.25,5.1449399413
8.85544,13.13794,0.833834,6180.37,7.5319942437
25.3469,33.7498,0.945488,6955.6,4.9953305154
28.29386,33.5388,0.96178,7975.84,5.6947442506
15.44955,21.66185,0.861708,5601.88,6.8614035315
23.12668,27.31139,0.943477,7217.14,5.7024586583
14.86862,18.61025,0.879975,6611.61,7.559280826
32.79896,48.72975,0.956358,7274.63,5.921795753
17.21372,20.77223,0.9114,7045.25,5.720297158
10.53912,12.08831,0.867659,7620.94,7.4111473838
30.89279,35.58214,0.957705,7090.47,5.7220557417
13.39781,18.11949,0.85789,5624.31,6.8011150464
13.39781,14.88845,0.780243,4921.06,10.0020037266
32.55283,33.13706,0.941142,7213.9,4.8284257803
30.41617,35.08382,0.94704,6189.9,5.0553024719
11.20046,12.95838,0.698748,3238.25,7.688128979
17.3573,24.4301,0.92251,6527.92,4.2883643752
11.36275,18.28114,0.90857,7481.88,5.2901811143
18.2886,22.04751,0.867345,6308.48,6.2146599216
14.76731,17.07846,0.886177,6934.81,6.5924245252
17.09013,19.19969,0.861997,7174.9,9.2108815363
10.0864,12.96701,0.845653,6738.65,9.9346774388
17.72011,26.76389,0.902249,6813.95,6.654862566
27.43513,58.40222,0.96352,7748.24,5.803695152
10.39214,11.90934,0.871617,7721.03,7.1860940007
14.40645,15.99363,0.878317,6698.23,7.0323217892
9.83096,13.24543,0.840459,5937.72,6.8410501983
15.95861,19.27765,0.883181,6216.54,8.5014339584
21.09341,25.98773,0.940261,7488.37,5.4632034348
21.60933,24.69016,0.919298,7137.63,6.5420885766
12.41024,18.04396,0.915564,7571.42,5.5819578738
17.75011,26.12994,0.896187,5748.11,6.2058409269
26.283,33.72254,0.965833,7256.9,5.5480153323
18.4756,28.22618,0.922134,6835.1,6.8603726917
12.69576,18.71088,0.929612,7242.25,5.0121995062
16.61247,19.15161,0.903882,6291.55,6.1097020086
16.21614,17.40041,0.921991,6594.46,5.1263188731
9.69402,12.75912,0.833911,5983.83,11.5050844806
16.92441,22.87451,0.926221,6788.2,5.0440398671
10.2535,14.30148,0.843088,5870.79,8.8153127412
25.22429,26.08918,0.892336,6062.48,7.6877855918
11.44171,12.81081,0.909641,6877.87,5.9647488954
7.98297,10.73982,0.874025,6802.77,11.0274027677
24.06473,28.39175,0.956941,7082.26,6.080154296
18.21368,20.37573,0.891882,5755.31,11.1436849331
18.52456,19.38011,0.8787,7595.05,7.4164506754
10.31348,13.2485,0.882404,6571.88,6.7207188158
18.44764,20.26865,0.853338,6071.33,10.1969714828
14.08281,20.46415,0.918861,6666.75,5.6186232038
9.74172,11.11598,0.833166,5673.94,11.3084331193
15.05175,18.47425,0.895674,6505.93,6.0405399189
9.75117,12.0807,0.865204,6794.2,6.9861525485
24.22905,25.43742,0.901958,6900.19,6.6567583994
17.62752,21.3649,0.896189,5931.79,6.6706331919
10.5111,12.65891,0.888116,7385.04,6.0943074025
16.6096,22.02668,0.921782,6512.37,5.3941255645
6.02932,12.05357,0.781878,5047.56,9.0438026738
22.19582,47.35578,0.957787,7248.17,5.6473098506
15.16886,19.36408,0.933631,7246.84,5.0023911101
43.19558,45.46351,0.944218,7066.41,5.6132397343
13.5038,14.87231,0.763532,4232.19,10.2668311029
27.47238,30.57572,0.945609,7401.6,6.0165081556
15.35136,16.0558,0.802534,4781.84,8.757631073
25.5395,26.26319,0.928263,7516.97,5.4298820411
10.63348,11.78635,0.876481,6128.21,6.4015351285
11.3585,14.61661,0.847547,6354.83,7.3960479481
25.53821,50.699,0.932703,5699.84,5.7224750539
21.0744,45.34414,0.940208,6456.91,5.4448859048
18.82864,49.80301,0.924032,6669.64,6.7915569929
14.5975,17.25664,0.911871,6949.93,5.166397538
24.81782,25.21238,0.912133,7326.85,5.1111365946
22.17655,27.5535,0.942379,7175.67,5.509082248
6.93643,7.7091,0.731277,4056.82,12.2589787783
13.72704,18.53751,0.877561,6252.5,7.1167166527
28.98787,36.09996,0.937032,6920.38,6.1588541594
22.41651,32.3746,0.932293,6885.2,5.7845632934
6.55642,7.66236,0.726248,3835.07,11.8953160562
22.66511,47.30132,0.951946,7223.4,5.7454535666
13.85341,17.3286,0.917768,6925.28,5.058902802
8.24435,12.371,0.843414,5856.82,11.4137005609
16.80123,20.22927,0.921718,6933.59,5.1430652571
14.66937,16.71475,0.915702,7132.03,4.9536782992
33.36665,39.51806,0.954047,6912.85,5.5806473827
41.65333,44.63383,0.927905,6827.68,5.9636992788
13.00522,18.32885,0.85645,6543.07,7.7195587349
7.23379,10.0897,0.838167,7300.14,11.1125088047
14.66162,18.00815,0.905285,7323.01,5.5744889414
16.43362,20.90353,0.912474,7243.65,5.4280529524
11.48198,14.03334,0.813353,6017.22,9.2528590874
13.55278,19.72799,0.890452,6897.74,4.9552296699
9.37382,13.05277,0.793515,5706.92,8.3362551495
15.69201,17.33331,0.915243,7041.93,5.0492468697
25.31156,26.02368,0.921053,7189.21,5.3249382206
9.74639,12.15886,0.865624,6991.95,6.6907963645
19.85726,22.867,0.928963,7113.59,5.5591339962
22.79496,47.52118,0.939224,6957.3,5.9355859652
24.73559,25.44047,0.911823,7349.37,5.6224653601
12.41526,14.38753,0.802183,4678.82,11.3144725378
10.9868,15.11385,0.815229,5348.36,8.389231143
12.08843,14.70116,0.844197,5617.07,8.6793083608
12.50259,16.66896,0.863835,6742.02,6.6678276037
14.94724,19.69129,0.914157,7046.81,4.811125244
13.01393,17.80348,0.867401,6198.93,6.6647824761
15.60257,17.33523,0.914424,6393.95,5.1674011665
13.49465,19.8667,0.89798,6678.56,7.0062842604
10.80077,11.20135,0.50787,2027.43,4.4637781825
13.92708,19.77144,0.879775,6345.51,7.2024818264
15.22165,21.08718,0.924675,6958.53,5.2064949712
7.37025,10.07058,0.744532,4360.96,12.4694618715
10.70198,15.18887,0.894865,7130.92,5.9997284017
15.23242,17.13671,0.914158,6675.46,5.0317322525
40.96072,42.9915,0.925703,6773.78,5.6499788628
7.65505,9.44869,0.857764,7401.7,13.4319396674
10.2661,15.40792,0.855312,6055.03,9.083053481
14.99202,18.03078,0.923019,6673.97,5.2115747447
21.04284,23.68427,0.94915,7721.63,5.7615052271
28.74561,58.45211,0.965012,7850.2,6.3230788997
11.65089,19.05454,0.860847,6644.34,7.6876784009
19.4998,24.56569,0.928117,7557.11,5.2766750057
8.89829,11.35818,0.822514,5722.7,15.3927689314
11.33971,18.08432,0.887472,6002.83,8.5464210982
21.56551,25.06458,0.875349,4765.42,6.4885197439
12.98569,15.47914,0.875497,6531.86,5.2150910721
8.94959,12.24619,0.870208,6005.27,6.8196622934
8.76857,14.99431,0.797833,4904.2,9.9475978269
12.48816,15.28531,0.865326,6028.56,6.4256059716
21.25374,23.40517,0.920307,7858.39,4.7082104435
28.47548,55.11231,0.956248,7394.21,5.6222241908
25.33439,58.18037,0.946477,6482.59,5.3077470079
26.32599,30.65787,0.940088,6583.49,4.9414137104
20.83611,23.75488,0.946111,7474.22,5.2769123106
14.57077,17.57594,0.930929,7423.79,4.9870873734
26.85819,56.69983,0.941486,7586.9,5.3826410507
14.30194,21.98252,0.866138,5816.22,5.4389439822
19.07602,22.6949,0.938096,7042.11,4.950023329
18.62408,19.40797,0.887309,7469.07,7.2400367781
14.09146,17.66197,0.887206,6547.2,5.9971574053
13.8211,20.42448,0.854433,4796.35,6.8958692477
14.11,17.25468,0.850795,5243.55,7.9497873407
13.78702,15.20758,0.798473,4564.19,8.7831239422
19.27268,19.97484,0.92884,6809.05,4.8970180509
28.02302,57.86696,0.968575,6795.52,5.7953301007
22.59434,42.49511,0.932971,6385.35,5.7772999882
14.63434,15.02439,0.883241,6001.57,5.8162176439
10.57783,14.44482,0.852648,6510.81,6.2840395474
22.01779,42.62105,0.932007,6156.16,5.6848392874
12.43837,15.9622,0.870138,7009.23,5.1230593121
13.212,15.85408,0.889605,6466.28,4.9678209986
12.00375,16.11419,0.86764,6050.43,4.8170656997
12.53888,14.485,0.869941,7147.55,5.5587161123
22.64818,41.4343,0.933199,7272.1,5.149005659
9.70685,12.0042,0.871773,6064.03,6.4941043425
21.60139,42.44821,0.937428,6432.46,5.1020310845
11.63098,14.40352,0.884579,6197.17,5.1070647549
9.52689,11.63301,0.865867,6761.27,6.8689317677
12.93404,15.85694,0.88191,5979.6,4.8976238135
12.94028,14.7246,0.862915,6732.3,5.4504088535
20.50391,24.7369,0.934559,6375.94,4.7849514575
11.93512,16.29693,0.876089,6883.13,4.958538637
10.97923,14.46715,0.843041,6045.94,5.1703525379
8.82386,13.13325,0.766587,5314.56,7.9076424013
12.92945,13.99017,0.742794,4083.39,6.9798179428
12.25262,16.34273,0.819112,5024.78,8.8534220628
12.91096,15.73158,0.882969,6535.04,4.9241676546
27.34081,32.98693,0.953689,7123.95,5.7982115946
13.12271,19.22495,0.844055,5075.45,7.4507222228
13.99194,16.5281,0.924141,7307.27,5.2091447184
11.86325,14.18384,0.810863,5146.96,8.0994416483
17.73866,30.14976,0.912868,7267.29,5.305363885
15.33442,18.784,0.906441,6265.44,5.9491896162
17.13224,22.5195,0.860507,6623.38,6.0198483775
23.78487,27.07474,0.926445,7118.49,5.0137984719
15.73602,18.96542,0.835757,4561.18,4.5251331702
12.80014,17.5205,0.862052,5907.15,6.6495241007
32.9813,34.28095,0.913626,6002.53,4.0324882627
22.42331,23.06327,0.894316,6473.62,3.9119057892
16.43308,18.73815,0.895053,6474.98,5.6910245347
7.67547,8.61411,0.508563,2167.88,7.1838901021
15.60758,20.63934,0.86877,6868.04,3.9532221554
22.13585,25.65876,0.902859,7428.53,5.6037824441
10.16761,11.13057,0.814829,6989.88,6.33844511
36.18575,40.22734,0.956487,7795.21,5.6799171314
23.24449,28.33208,0.9098,7167.03,5.549632261
25.73477,28.9321,0.914809,7152.77,5.2701417553
30.46729,31.2007,0.935972,6945.91,4.9463751732
11.21834,12.29234,0.868949,7710.94,6.2248754013
6.81551,8.15703,0.67564,3976.37,10.0688535629
10.67969,12.1222,0.831136,7284.09,6.0752356964
10.18457,10.78777,0.681755,5067.99,7.8413426174
46.09752,47.71768,0.946791,7959.35,5.7411636209
8.5269,9.42834,0.619011,4480.79,6.7181339331
20.21659,21.05496,0.884623,6323.96,5.4225849877
20.19756,25.20759,0.896369,6702.35,5.1487406448
29.25623,30.43268,0.932709,6496.51,4.2279169876
30.34716,31.72106,0.947511,7395.01,5.3655479539
26.84918,28.72451,0.932977,6855.06,4.8078556034
21.6242,26.43848,0.91951,7305.94,4.9457753122
21.7296,25.96823,0.920431,7335.86,5.5634332029
34.66196,38.60208,0.951452,7844.66,5.6343922293
10.93207,12.51889,0.841185,7336.6,6.2251035735
45.70195,47.89481,0.960489,7544.15,5.6841078228
11.19067,12.2065,0.828956,6377.74,6.5843562567
10.0392,11.62088,0.824902,5959.69,6.7860583321
20.14354,20.83716,0.882951,6179.09,5.5889091816
11.50037,12.65673,0.859495,6612.53,6.3148940169
11.84058,13.20874,0.869289,7125.73,5.2683542058
20.00551,23.61043,0.93178,7319.61,4.9299868053
19.62346,22.70288,0.926125,7103.62,4.3223592566
10.18185,13.45128,0.869712,6731.95,5.3400873049
6.7943,8.19062,0.66676,3532.82,9.9377825925
7.49321,8.07391,0.533972,2396.23,8.3065914613
10.85942,14.69072,0.885077,6912.76,5.6389035929
10.73832,12.24951,0.886136,7017.34,5.6132465078
6.43463,8.11997,0.736349,5409.55,11.9030953523
15.75871,19.31273,0.914473,6759.85,5.4171827901
22.20381,25.90873,0.925689,6369.18,6.281140965
7.50676,11.00352,0.764303,5978.01,8.5579591983
7.66886,8.92986,0.534503,2241.94,8.833328243
15.19658,16.85818,0.900895,6168.07,6.3574958515
17.05841,18.96123,0.896958,6608.76,5.7700178686
17.35145,30.44898,0.901829,6819.46,6.0068308181
18.02072,20.27725,0.907555,6105.98,4.9028311939
15.00962,18.67481,0.89901,6859.49,5.3247805631
23.8512,29.07637,0.905155,6860.86,4.2792657613
39.67419,41.21813,0.919523,7014.41,4.7009756221
10.03349,14.97394,0.82458,6950.62,5.9076465587
6.13849,7.48074,0.543817,2269.13,7.975812749
11.39787,14.96812,0.753517,5126.67,7.3387468123
8.70286,11.40946,0.789472,6592.89,8.3292423141
13.07352,16.29486,0.783937,5397.71,6.3399394892
5.78635,7.37022,0.566405,2375.33,8.2681544263
16.52652,29.39751,0.908354,6958.18,6.4193680419
17.71289,19.47618,0.898997,7059.11,5.5771372715
15.66656,19.33669,0.89377,6254.9,4.355790114
21.73217,24.78871,0.905247,6295.96,4.6906704017
9.66402,12.94938,0.833742,6261.06,6.1703538064
17.17474,26.16318,0.881457,6619.14,6.5931938016
26.68254,29.33794,0.938672,6903.67,5.4080087889
26.16293,28.04701,0.938343,6922.75,5.2961994505
16.21349,18.47107,0.842987,5057.98,7.3836388632
36.26172,37.20507,0.931506,6666.02,4.9482132944
18.06551,20.27394,0.857138,5928.87,5.9836308174
6.64392,7.81365,0.689177,3981.69,10.8843990067
22.15849,28.85326,0.909385,6128.29,4.4102052162
15.26029,20.52009,0.896025,7236.47,4.6162828924
16.38147,35.06319,0.915064,7210.61,4.8425171403
